0
5731
8011
4665
594
3446
12696
2891
1382
2992
808
334
1655
532
7389
1568
834
2041
10312
2068
6466
2523
3736
6114
2797
12250
2478
3924
4352
1035
2608
71
5388
1511
1679
557
1967
8080
7181
2486
1696
7279
2782
10154
974
3324
8619
4717
2477
3051
4272
2956
506
4691
2224
396
5656
712
5833
2280
3873
152
482
1888
251
11094
3240
5258
1635
18289
510
3790
2761
6136
9243
2528
2931
5170
6809
1027
2025
1873
138
2739
567
2212
8519
653
2399
953
2112
2909
1302
2429
10821
7570
1489
6755
5371
6126
247
4941
9676
2115
14414
