0
751
752
9098
7486
3405
2471
1262
6441
2723
589
5858
598
4858
6
5828
4753
549
4288
2134
851
6198
1967
9571
25708
14548
510
3194
1911
1005
4003
2703
2129
1766
1589
658
368
863
2798
319
367
206
700
2034
1171
68
256
5825
4124
310
585
1246
9122
6148
1973
5653
4028
2347
4517
1614
1188
8501
5925
1047
4939
1212
1592
13485
11507
660
206
4237
7406
11582
2602
1811
7644
1064
1601
374
221
1379
4636
8089
9677
2729
6437
401
5925
9558
1573
6066
4271
2578
2601
3955
570
2018
3790
1511
352
7500
3570
1051
2729
1223
26070
2007
2241
1942
3974
2686
3666
2934
507
8490
9040
4483
3931
99
18362
3937
8687
282
13036
6295
164
752
769
1582
3043
4295
487
58
1034
1927
4323
416
4518
2660
2240
5382
2512
4363
5866
2692
5352
3690
3770
1064
2037
6610
1853
8762
5296
1330
1863
105
1581
3041
1083
107
3025
327
472
11015
6889
986
4246
4761
2810
1756
3817
1825
2451
6296
5905
8649
8113
1201
5507
2451
5958
2986
2198
6577
4866
3208
4153
1747
2579
1998
1804
2610
864
17313
2787
7471
2944
6299
8476
15858
2067
8741
3013
1386
2079
8066
7310
19243
871
1346
1481
660
845
1946
887
4613
5503
8661
3525
2775
720
6022
2298
953
3509
845
1338
659
4294
2841
16615
2172
109
13250
45
4491
5997
3449
2585
6379
4597
3744
598
45
3027
2224
8438
370
8481
9367
8854
3200
11968
6539
525
4178
7644
8399
279
3695
4076
741
941
3751
1273
2057
491
4467
63
714
13
2596
2042
334
4948
3194
5036
106
11204
3179
2415
4379
146
4871
128
1963
2096
17295
7155
11044
10917
1522
142
1938
4919
493
1072
4701
8464
4471
358
5670
12915
8387
3824
3884
2212
2903
5047
1022
2896
40
403
6708
2375
7242
233
8309
354
3239
551
6709
11029
66
5811
1510
3274
241
7830
972
391
1454
8152
16260
1369
2661
1635
784
6474
332
691
5538
1723
4282
1129
4020
2332
1247
1690
1640
8376
246
2516
1049
7439
3223
1429
2031
1105
1689
1900
866
1564
811
6418
5735
1930
1039
768
221
5446
5356
227
6189
3682
2811
2257
737
3761
3376
11124
6325
1323
7230
1623
650
2876
2778
1868
1612
2578
352
3768
7423
632
78
14181
2412
8912
2360
360
8112
11313
9821
2129
234
3996
1745
4602
9666
1226
1701
1680
4909
12416
8282
1458
47
1439
12695
1094
2093
3206
3483
1377
10813
3783
1687
